platform,country_code,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,engagement_total,like_rate,dislike_rate,engagement_per_1k,country_name,publish_month,publish_month_name,publish_day,publish_year
Youtube,FR,Europe,fr,Fitness,#Recipe,I tried making Croissant,OmarPro,licensed,Cardio loop,11,40,124175,4786,593,559,312,Android,18,Food,50,Evergreen,2483.5,480,0.004776,0.004502,0.002513,9.950104,Friday,Evening,Regular,"street food, fast, kitchen",89603.4,Mid,Winter,2025-03-14,2025-03,Street Croissant Taste Test,27,0,24.9,0.622,iPhone,Search,1,6250,0.038542,0.003866,50.332,France,3,March,14,2025
Tiktok,JP,Asia,ja,Fashion,#Travel,Hidden Gems of Istanbul,PrimeStudio,trending,Pop groove,12,20,45939,3428,384,448,244,iOS,19,Travel,5,Short,9187.8,63,0.008359,0.009752,0.005311,53.5625,Friday,Evening,Regular,"food tour, vlog, travel, guide",109552.0,Mid,Spring,2025-03-21,2025-03,24 Hours in Istanbul 🎯,22,1,12.7,0.635,Pixel,Following,1,4504,0.074621,0.001371,98.043,Japan,3,March,21,2025
Tiktok,PL,Europe,pl,Fitness,#Travel,Street Food Tour in London,MrSara,trending,Cardio loop,12,23,46351,1833,186,234,298,iOS,14,Travel,21,Medium,2207.19,56,0.004013,0.005048,0.006429,32.157895,Sunday,Afternoon,Regular,"food tour, guide, vlog, hidden gems, travel",122702.4,Mid,Fall,2025-03-23,2025-03,Hidden Gems of Tokyo,20,0,16.8,0.73,Huawei,ForYou,1,2551,0.039546,0.001208,55.037,Poland,3,March,23,2025
Tiktok,ES,Europe,es,Finance,#FYP,5-Minute Croissant,TechieAmr,trending,Subtle groove,12,23,78835,6355,625,442,390,Android,21,Food,3,Short,26278.33,81,0.007928,0.005607,0.004947,77.5,Sunday,Evening,Regular,"fast, kitchen, food",103719.6,Mid,Winter,2025-03-23,2025-03,5-Minute Kunafa,15,0,18.5,0.804,Xiaomi,ForYou,1,7812,0.080611,0.001027,99.093,Spain,3,March,23,2025
Tiktok,BR,South America,pt,Finance,#Travel,Street Food Tour in Istanbul,NextHub,licensed,Ticker tick,12,35,133443,8788,1142,950,572,Android,19,Travel,17,Medium,7849.59,66,0.008558,0.007119,0.004286,131.164179,Tuesday,Evening,Regular,"guide, food tour, travel, hidden gems, vlog",102133.2,Mid,Spring,2025-03-18,2025-03,Hidden Gems of New York,23,0,26.4,0.754,iPhone,External,0,11452,0.065856,0.000495,85.819,Brazil,3,March,18,2025
Tiktok,US,North America,en,Art,#HiddenGems,24 Hours in Cairo,YoussefYT,trending,Gallery pad,12,12,149984,7511,1044,977,915,iOS,13,Travel,5,Short,29996.8,274,0.006961,0.006514,0.006101,27.312727,Sunday,Afternoon,Regular,"guide, hidden gems, travel, food tour, vlog",96742.3,Mid,Fall,2025-03-23,2025-03,24 Hours in Cairo 😂,19,1,6.1,0.508,Other,ForYou,1,10447,0.050079,0.001827,69.654,United States,3,March,23,2025
Tiktok,ES,Europe,es,Sports,#Wanderlust,Hidden Gems of New York,UrbanLabs,original,Drumline,12,18,33623,3507,544,456,324,iOS,2,Travel,9,Medium,3735.89,123,0.016179,0.013562,0.009636,28.282258,Friday,Night,SummerBreak,"travel, food tour, vlog, guide",101916.4,Mid,Summer,2025-03-21,2025-03,24 Hours in Seoul,17,0,10.6,0.589,Samsung,ForYou,1,4831,0.104304,0.003658,143.681,Spain,3,March,21,2025
Tiktok,KR,Asia,ko,Travel,#Wanderlust,Hidden Gems of Seoul,Ali,licensed,Waves & bells,12,20,52917,4157,477,479,781,Android,23,Travel,6,Short,8819.5,42,0.009014,0.009052,0.014759,96.674419,Thursday,Night,SummerBreak,"hidden gems, guide, food tour",99893.3,Mid,Summer,2025-03-20,2025-03,Street Food Tour — Tokyo ✨,26,1,16.0,0.8,Pixel,ForYou,0,5894,0.078557,0.000794,111.382,"Korea, Republic of",3,March,20,2025
Tiktok,PH,Asia,tl,Fitness,#FYP,I tried making Tacos,HassanTV,original,HIIT drums,12,27,56541,2875,331,326,414,Android,14,Food,17,Medium,3325.94,72,0.005854,0.005766,0.007322,39.383562,Thursday,Afternoon,Regular,"recipe, fast, street food, kitchen",96403.9,Mid,Spring,2025-03-20,2025-03,5-Minute Croissant 😂,20,1,14.3,0.53,Huawei,Following,0,3946,0.050848,0.001273,69.79,Philippines,3,March,20,2025
Tiktok,BR,South America,pt,Fitness,#HiddenGems,Street Food Tour in Tokyo,PrimeWorks,original,Cardio loop,12,44,131349,11577,1097,1369,1161,iOS,22,Travel,3,Short,43783.0,289,0.008352,0.010423,0.008839,39.92069,Friday,Evening,SummerBreak,"guide, vlog, hidden gems, food tour, travel",98366.2,Mid,Summer,2025-03-21,2025-03,Street Food Tour — New York 🍔,29,1,29.0,0.659,iPhone,External,1,15204,0.088139,0.0022,115.753,Brazil,3,March,21,2025
Tiktok,MX,North America,es,Beauty,#FYP,I tried making Koshari,MissOmar,original,Ambient glow,12,15,55788,3695,465,321,300,iOS,20,Food,5,Short,11157.6,47,0.008335,0.005754,0.005378,76.979167,Monday,Evening,Regular,"fast, street food, recipe, kitchen",128892.5,Mid,Spring,2025-03-17,2025-03,5-Minute Koshari 🔥,18,1,9.5,0.633,Xiaomi,Following,0,4781,0.066233,0.000842,85.699,Mexico,3,March,17,2025
Tiktok,PL,Europe,pl,Music,#FYP,I tried making Ramen,FatmaChannel,trending,Arabic pop,12,26,85613,6808,426,747,420,Android,12,Food,6,Short,14268.83,273,0.004976,0.008725,0.004906,24.846715,Monday,Afternoon,SummerBreak,"street food, fast, kitchen",95036.8,Mid,Summer,2025-03-17,2025-03,I tried making Koshari,22,0,15.7,0.604,Samsung,ForYou,0,8401,0.079521,0.003189,98.128,Poland,3,March,17,2025
Tiktok,PL,Europe,pl,Beauty,#FYP,I tried making Ramen,EmilyShorts,original,LoFi makeup beat,12,23,299078,22815,2478,2851,2300,iOS,11,Food,34,Evergreen,8796.41,692,0.008285,0.009533,0.00769,32.922078,Wednesday,Morning,BackToSchool,"kitchen, fast, recipe, street food",92959.7,Mid,Fall,2025-03-19,2025-03,I tried making Croissant 📱,26,1,17.1,0.743,Vivo,ForYou,0,30444,0.076284,0.002314,101.793,Poland,3,March,19,2025
Tiktok,AU,Oceania,en,Beauty,#Wanderlust,Street Food Tour in London,NoorYT,licensed,Soft glam loop,12,13,89124,5000,446,693,844,Android,23,Travel,6,Short,14854.0,201,0.005004,0.007776,0.00947,24.752475,Friday,Night,Regular,"guide, food tour, hidden gems, travel, vlog",96398.5,Mid,Winter,2025-03-21,2025-03,24 Hours in London,18,0,7.5,0.577,iPhone,External,1,6983,0.056102,0.002255,78.352,Australia,3,March,21,2025
Tiktok,GB,Europe,en,News,#FYP,Hidden Gems of Dubai,TravelByAva,trending,Ticker bed,12,28,19839,1160,175,138,77,iOS,12,Travel,21,Medium,944.71,26,0.008821,0.006956,0.003881,42.962963,Friday,Afternoon,Regular,"guide, food tour, hidden gems, vlog, travel",91699.8,Mid,Fall,2025-03-21,2025-03,24 Hours in Seoul,17,0,22.0,0.786,Samsung,ForYou,1,1550,0.058471,0.001311,78.129,United Kingdom,3,March,21,2025
Tiktok,TR,Europe,tr,Music,#FYP,5-Minute Kunafa,MusicByAmr,original,Arabic pop,12,55,83724,7165,668,575,442,iOS,21,Food,11,Medium,7611.27,115,0.007979,0.006868,0.005279,61.767241,Monday,Evening,Regular,"fast, kitchen, food",98963.4,Mid,Spring,2025-03-17,2025-03,I tried making Kunafa 📱,23,1,40.3,0.733,iPhone,ForYou,0,8850,0.085579,0.001374,105.704,Türkiye,3,March,17,2025
Tiktok,CN,Asia,zh,Fitness,#FYP,Street Food Tour in New York,LucasOfficial,original,HIIT drums,12,44,24938,1645,245,155,107,Android,10,Travel,41,Evergreen,608.24,76,0.009824,0.006215,0.004291,21.363636,Friday,Morning,Regular,"guide, food tour, hidden gems, vlog",87549.4,Mid,Fall,2025-03-21,2025-03,Street Food Tour — Tokyo,24,0,27.9,0.634,iPhone,ForYou,1,2152,0.065964,0.003048,86.294,China,3,March,21,2025
Tiktok,KE,Africa,sw,Comedy,#Recipe,Is Tacos worth the hype?,StudyWithJames,original,Goofy bass,12,26,34499,2862,271,203,175,iOS,23,Food,3,Short,11499.67,39,0.007855,0.005884,0.005073,71.55,Friday,Night,Regular,"street food, food, fast, recipe, kitchen",92701.6,Mid,Spring,2025-03-21,2025-03,5-Minute Kunafa,15,0,14.7,0.565,Samsung,ForYou,1,3511,0.082959,0.00113,101.771,Kenya,3,March,21,2025
Tiktok,SE,Europe,sv,Fashion,#Wanderlust,24 Hours in Dubai,LeilaYT,trending,Pop groove,12,11,23013,807,95,55,50,Web,19,Travel,50,Evergreen,460.26,14,0.004128,0.00239,0.002173,53.8,Saturday,Evening,Regular,"guide, vlog, food tour, hidden gems, travel",114135.1,Mid,Spring,2025-03-22,2025-03,24 Hours in Seoul 📱,19,1,6.8,0.618,Desktop,ForYou,1,1007,0.035067,0.000608,43.758,Sweden,3,March,22,2025
Tiktok,JP,Asia,ja,Pets,#FYP,Hidden Gems of Tokyo,DanceWithSara,trending,Purr loop,12,27,5936,634,56,61,57,Android,17,Travel,51,Evergreen,116.39,15,0.009434,0.010276,0.009602,39.625,Sunday,Evening,Regular,"travel, food tour, vlog, guide, hidden gems",82284.4,Mid,Winter,2025-03-23,2025-03,Hidden Gems of Seoul 😂,22,1,20.2,0.748,Pixel,External,1,808,0.106806,0.002527,136.119,Japan,3,March,23,2025
Tiktok,RU,Europe,ru,News,#Recipe,I tried making Croissant,ProYuki,licensed,Neutral piano,12,17,28261,2412,202,216,543,Android,19,Food,11,Medium,2569.18,24,0.007148,0.007643,0.019214,96.48,Sunday,Evening,Regular,"recipe, food, kitchen",83006.6,Mid,Spring,2025-03-23,2025-03,Street Sushi Taste Test 🧠,25,1,8.9,0.524,iPhone,ForYou,1,3373,0.085347,0.000849,119.352,Russian Federation,3,March,23,2025
Tiktok,ID,Asia,id,Education,#HiddenGems,Street Food Tour in Dubai,FitnessWithLina,trending,Calm piano,12,24,85762,4464,676,425,449,iOS,22,Travel,43,Evergreen,1994.47,192,0.007882,0.004956,0.005235,23.129534,Saturday,Evening,Regular,"vlog, food tour, guide, hidden gems",87354.2,Mid,Fall,2025-03-22,2025-03,Hidden Gems of Dubai,20,0,14.8,0.617,Oppo,ForYou,1,6014,0.052051,0.002239,70.124,Indonesia,3,March,22,2025
Tiktok,PH,Asia,tl,Pets,#Foodie,5-Minute Ramen,ChannelNoor,trending,Bark hop,12,25,273172,28279,4324,2838,3294,Android,17,Food,5,Short,54634.4,1201,0.015829,0.010389,0.012058,23.526622,Tuesday,Evening,HolidaySeason,"kitchen, food, street food",89037.7,Mid,Winter,2025-03-18,2025-03,5-Minute Kunafa 🧠,17,1,15.5,0.62,Samsung,ForYou,0,38735,0.103521,0.004396,141.797,Philippines,3,March,18,2025
Tiktok,SE,Europe,sv,Education,#Recipe,I tried making Tacos,GuruLucas,licensed,Soft focus,12,33,99559,6699,994,787,814,iOS,6,Food,6,Short,16593.17,77,0.009984,0.007905,0.008176,85.884615,Sunday,Morning,Regular,"kitchen, recipe, street food, fast, food",83998.9,Mid,Fall,2025-03-23,2025-03,5-Minute Kunafa,15,0,22.7,0.688,iPhone,Following,1,9294,0.067287,0.000773,93.352,Sweden,3,March,23,2025
Tiktok,US,North America,en,Fashion,#StreetFood,5-Minute Kunafa,AmrPro,licensed,Runway loop,12,19,41468,2367,187,222,146,Android,17,Food,7,Short,5924.0,65,0.00451,0.005354,0.003521,35.863636,Saturday,Evening,SummerBreak,"fast, kitchen, street food, recipe",104341.6,Mid,Summer,2025-03-22,2025-03,5-Minute Croissant,18,0,15.5,0.816,iPhone,ForYou,1,2922,0.05708,0.001567,70.464,United States,3,March,22,2025
Youtube,KR,Asia,ko,Art,#StreetFood,Is Sushi worth the hype?,NextWorks,licensed,Indie brush,12,56,13574,567,84,39,36,Android,18,Food,7,Short,1939.14,45,0.006188,0.002873,0.002652,12.326087,Thursday,Evening,Regular,"kitchen, fast, food",78592.0,Mid,Spring,2025-03-20,2025-03,Street Sushi Taste Test,23,0,28.3,0.505,Pixel,Suggested,0,726,0.041771,0.003315,53.485,"Korea, Republic of",3,March,20,2025
Youtube,PL,Europe,pl,Lifestyle,#Foodie,I tried making Croissant,AyakaChannel,trending,Sunset pad,12,24,42179,1328,181,153,87,Web,23,Food,17,Medium,2481.12,112,0.004291,0.003627,0.002063,11.752212,Tuesday,Night,Regular,"kitchen, recipe, street food, fast",80653.2,Mid,Winter,2025-03-18,2025-03,5-Minute Tacos,14,0,16.1,0.671,Desktop,Home,0,1749,0.031485,0.002655,41.466,Poland,3,March,18,2025
Youtube,BR,South America,pt,Art,#FYP,I tried making Koshari,ChannelEmily,licensed,Paint stroke ASMR,12,44,37299,1655,253,158,239,Android,20,Food,7,Short,5328.43,164,0.006783,0.004236,0.006408,10.030303,Friday,Evening,Regular,"street food, fast, food",70155.9,Mid,Spring,2025-03-21,2025-03,I tried making Tacos,20,0,32.2,0.732,Oppo,Suggested,1,2305,0.044371,0.004397,61.798,Brazil,3,March,21,2025
Youtube,CN,Asia,zh,Sports,#Foodie,I tried making Sushi,OfficialNoor,original,Adrenaline synth,12,35,58344,1714,125,117,145,Android,19,Food,15,Medium,3889.6,220,0.002142,0.002005,0.002485,7.755656,Saturday,Evening,HolidaySeason,"fast, recipe, street food, kitchen",93238.5,Mid,Winter,2025-03-22,2025-03,5-Minute Sushi 😂,16,1,25.0,0.714,Other,Home,1,2101,0.029377,0.003771,36.011,China,3,March,22,2025
Youtube,EG,Africa,ar,Pets,#StreetFood,Is Kunafa worth the hype?,OmarYT,trending,Bark hop,12,90,50088,2082,200,243,133,Android,15,Food,3,Short,16696.0,50,0.003993,0.004851,0.002655,40.823529,Friday,Afternoon,Regular,"street food, kitchen, food, recipe",92903.0,Mid,Winter,2025-03-21,2025-03,5-Minute Tacos,14,0,54.0,0.6,Samsung,Home,1,2658,0.041567,0.000998,53.067,Egypt,3,March,21,2025
Youtube,TR,Europe,tr,Lifestyle,#Foodie,Is Tacos worth the hype?,TravelByJiwoo,licensed,Chill guitar,12,90,92509,1814,189,125,138,Android,21,Food,5,Short,18501.8,191,0.002043,0.001351,0.001492,9.447917,Saturday,Evening,Regular,"food, fast, kitchen, street food",77522.5,Mid,Fall,2025-03-22,2025-03,Street Kunafa Taste Test,24,0,46.0,0.511,Samsung,Suggested,1,2266,0.019609,0.002065,24.495,Türkiye,3,March,22,2025
Youtube,CA,North America,en,Pets,#Travel,Street Food Tour in Dubai,CookingWithLiam,original,Bark hop,12,43,229759,7101,666,651,1284,iOS,23,Travel,40,Evergreen,5743.98,950,0.002899,0.002833,0.005588,7.466877,Wednesday,Night,HolidaySeason,"guide, food tour, vlog, travel",118088.6,Mid,Winter,2025-03-19,2025-03,Hidden Gems of Seoul ✨,22,1,20.3,0.472,Samsung,Search,0,9702,0.030906,0.004135,42.227,Canada,3,March,19,2025
Youtube,SA,Asia,ar,Beauty,#StreetFood,I tried making Kunafa,OmarChannel,licensed,Ambient glow,12,82,137459,6654,740,710,426,Android,10,Food,4,Short,34364.75,493,0.005383,0.005165,0.003099,13.469636,Friday,Morning,Regular,"street food, kitchen, food, fast, recipe",99935.9,Mid,Spring,2025-03-21,2025-03,5-Minute Croissant,18,0,54.1,0.66,Samsung,Suggested,1,8530,0.048407,0.003587,62.055,Saudi Arabia,3,March,21,2025
Youtube,IT,Europe,it,Science,#FYP,24 Hours in Istanbul,JiwooPro,original,Microscope hum,12,33,70641,2365,249,209,223,iOS,1,Travel,7,Short,10091.57,137,0.003525,0.002959,0.003157,17.137681,Thursday,Night,Regular,"vlog, food tour, travel, hidden gems",89206.3,Mid,Winter,2025-03-20,2025-03,Street Food Tour — London,25,0,19.2,0.582,Samsung,Home,0,3046,0.033479,0.001939,43.119,Italy,3,March,20,2025
Youtube,AR,South America,es,Automotive,#FYP,Street Food Tour in Dubai,InsideWorks,licensed,Engine rev,12,44,61018,1789,237,127,226,Android,6,Travel,3,Short,20339.33,218,0.003884,0.002081,0.003704,8.16895,Thursday,Morning,Regular,"hidden gems, food tour, guide",98432.0,Mid,Spring,2025-03-20,2025-03,Street Food Tour — Paris,24,0,24.3,0.552,iPhone,Home,0,2379,0.029319,0.003573,38.988,Argentina,3,March,20,2025
Youtube,CA,North America,en,Travel,#Foodie,5-Minute Kunafa,HassanPro,licensed,Backpack beat,12,51,48363,1614,179,167,210,iOS,1,Food,7,Short,6909.0,79,0.003701,0.003453,0.004342,20.175,Wednesday,Night,SummerBreak,"kitchen, recipe, street food, food, fast",101280.2,Mid,Summer,2025-03-19,2025-03,I tried making Sushi,20,0,28.8,0.565,iPhone,Home,0,2170,0.033373,0.001633,44.869,Canada,3,March,19,2025
Youtube,IN,Asia,hi,Beauty,#FYP,Street Food Tour in Dubai,TrueHub,trending,Soft glam loop,12,47,260004,12500,956,821,1456,iOS,22,Travel,4,Short,65001.0,283,0.003677,0.003158,0.0056,44.014085,Thursday,Evening,SummerBreak,"travel, hidden gems, guide, food tour",87560.6,Mid,Summer,2025-03-20,2025-03,24 Hours in Cairo,17,0,22.6,0.481,Samsung,Home,0,15733,0.048076,0.001088,60.511,India,3,March,20,2025
Youtube,ID,Asia,id,News,#Wanderlust,24 Hours in Cairo,AhmedYT,original,Ambient pulse,12,42,18987,815,132,69,100,iOS,19,Travel,13,Medium,1460.54,77,0.006952,0.003634,0.005267,10.448718,Monday,Evening,Regular,"travel, vlog, food tour",97201.9,Mid,Winter,2025-03-17,2025-03,24 Hours in Cairo 🧠,19,1,25.1,0.598,Samsung,Home,0,1116,0.042924,0.004055,58.777,Indonesia,3,March,17,2025
Youtube,KE,Africa,sw,News,#Travel,24 Hours in New York,AvaTV,trending,Neutral piano,12,42,147658,6495,829,670,525,Android,19,Travel,5,Short,29531.6,145,0.005614,0.004538,0.003556,44.486301,Friday,Evening,SummerBreak,"vlog, hidden gems, guide, travel, food tour",102500.9,Mid,Summer,2025-03-21,2025-03,24 Hours in Tokyo,17,0,25.3,0.602,iPhone,External,1,8519,0.043987,0.000982,57.694,Kenya,3,March,21,2025
Tiktok,NG,Africa,en,Gaming,#StreetFood,5-Minute Croissant,MayaPro,trending,Boss fight theme,12,19,230017,10409,1631,1396,707,Android,18,Food,3,Short,76672.33,155,0.007091,0.006069,0.003074,66.724359,Tuesday,Evening,HolidaySeason,"kitchen, fast, food, recipe, street food",111410.3,Mid,Winter,2025-03-18,2025-03,5-Minute Koshari 🍔,18,1,14.8,0.779,Xiaomi,ForYou,0,14143,0.045253,0.000674,61.487,Nigeria,3,March,18,2025
Tiktok,NG,Africa,en,Pets,#HiddenGems,24 Hours in Paris,TrueMedia,original,Bark hop,12,29,94230,4673,594,331,493,Android,8,Travel,11,Medium,8566.36,179,0.006304,0.003513,0.005232,25.961111,Monday,Morning,SummerBreak,"food tour, vlog, hidden gems, guide",97756.8,Mid,Summer,2025-03-17,2025-03,24 Hours in New York 🎮,22,1,17.3,0.597,Vivo,ForYou,0,6091,0.049591,0.0019,64.64,Nigeria,3,March,17,2025
Tiktok,AE,Asia,ar,Education,#StreetFood,I tried making Kunafa,NoahTV,original,Chalkboard beat,12,48,50708,2499,307,184,347,Web,19,Food,4,Short,12677.0,20,0.006054,0.003629,0.006843,119.0,Wednesday,Evening,Regular,"kitchen, recipe, street food, food, fast",98910.3,Mid,Fall,2025-03-19,2025-03,5-Minute Sushi 🎯,16,1,36.9,0.769,Desktop,ForYou,0,3337,0.049282,0.000394,65.808,United Arab Emirates,3,March,19,2025
Tiktok,IN,Asia,hi,Gaming,#Travel,Street Food Tour in New York,GuruYuki,licensed,Boss fight theme,12,39,37838,2884,281,202,210,iOS,20,Travel,3,Short,12612.67,137,0.007426,0.005339,0.00555,20.898551,Friday,Evening,SummerBreak,"hidden gems, vlog, food tour, guide, travel",86547.9,Mid,Summer,2025-03-21,2025-03,Hidden Gems of Paris,20,0,24.0,0.615,Oppo,ForYou,1,3577,0.07622,0.003621,94.535,India,3,March,21,2025
Tiktok,MA,Africa,ar,Art,#Recipe,5-Minute Tacos,InsideHub,original,Indie brush,12,20,45328,3370,333,342,332,Android,19,Food,19,Medium,2385.68,90,0.007346,0.007545,0.007324,37.032967,Friday,Evening,SummerBreak,"fast, food, recipe, street food",97125.1,Mid,Summer,2025-03-21,2025-03,5-Minute Croissant,18,0,13.4,0.67,Huawei,ForYou,1,4377,0.074347,0.001986,96.563,Morocco,3,March,21,2025
Tiktok,CO,South America,es,Education,#FYP,I tried making Sushi,StreetMedia,trending,Calm piano,12,23,411650,32000,3298,3752,2055,Android,16,Food,47,Evergreen,8758.51,1419,0.008012,0.009115,0.004992,22.535211,Thursday,Afternoon,HolidaySeason,"street food, fast, kitchen",90954.4,Mid,Winter,2025-03-20,2025-03,5-Minute Sushi 🍔,16,1,16.8,0.73,Xiaomi,ForYou,0,41105,0.077736,0.003447,99.854,Colombia,3,March,20,2025
Tiktok,SE,Europe,sv,DIY,#Wanderlust,24 Hours in New York,TechieDiego,original,Toolbox clack,12,24,76758,5783,941,501,999,iOS,5,Travel,20,Medium,3837.9,105,0.012259,0.006527,0.013015,54.556604,Thursday,Morning,SummerBreak,"food tour, guide, travel, vlog, hidden gems",71821.7,Mid,Summer,2025-03-20,2025-03,Hidden Gems of New York,23,0,15.1,0.629,Xiaomi,ForYou,0,8224,0.075341,0.001368,107.142,Sweden,3,March,20,2025
Tiktok,DE,Europe,de,Fashion,#Travel,Street Food Tour in New York,AliVlogs,original,Pop groove,12,40,23930,1618,165,200,104,Android,19,Travel,14,Medium,1709.29,21,0.006895,0.008358,0.004346,73.545455,Friday,Evening,SummerBreak,"travel, vlog, food tour, hidden gems, guide",83527.1,Mid,Summer,2025-03-21,2025-03,24 Hours in Paris 🍔,19,1,33.6,0.84,Xiaomi,ForYou,1,2087,0.067614,0.000878,87.213,Germany,3,March,21,2025
Tiktok,NG,Africa,en,Sports,#Recipe,Is Croissant worth the hype?,TravelByJames,licensed,Stadium chant,12,20,157652,8548,1015,592,534,Android,21,Food,7,Short,22521.71,199,0.006438,0.003755,0.003387,42.74,Friday,Evening,Regular,"street food, kitchen, recipe, food",97289.6,Mid,Spring,2025-03-21,2025-03,I tried making Koshari,22,0,13.0,0.65,iPhone,ForYou,1,10689,0.054221,0.001262,67.801,Nigeria,3,March,21,2025
Tiktok,JP,Asia,ja,Fitness,#Recipe,5-Minute Croissant,StudyWithHassan,trending,HIIT drums,12,15,27335,1690,219,190,110,Android,19,Food,6,Short,4555.83,42,0.008012,0.006951,0.004024,39.302326,Thursday,Evening,Regular,"kitchen, street food, recipe",120160.2,Mid,Spring,2025-03-20,2025-03,I tried making Ramen 🎵,22,1,12.2,0.813,Pixel,ForYou,0,2209,0.061825,0.001536,80.812,Japan,3,March,20,2025
Tiktok,ID,Asia,id,Music,#Foodie,5-Minute Croissant,MrDiego,original,Indie beat,12,34,54720,2440,231,277,341,Android,8,Food,12,Medium,4560.0,37,0.004221,0.005062,0.006232,64.210526,Thursday,Morning,Regular,"street food, kitchen, fast, recipe, food",103274.6,Mid,Spring,2025-03-20,2025-03,I tried making Tacos,20,0,23.6,0.694,Samsung,ForYou,0,3289,0.044591,0.000676,60.106,Indonesia,3,March,20,2025
Youtube,CO,South America,es,Gaming,#StreetFood,I tried making Ramen,JiwooPro,trending,Trap beat,12,34,118453,6360,481,384,380,Android,21,Food,30,Evergreen,3948.43,431,0.004061,0.003242,0.003208,14.722222,Friday,Evening,Regular,"recipe, food, kitchen, street food, fast",89206.3,Mid,Spring,2025-03-21,2025-03,Street Tacos Taste Test 💪,25,1,14.2,0.418,Oppo,Suggested,1,7605,0.053692,0.003639,64.203,Colombia,3,March,21,2025
Youtube,MX,North America,es,News,#Recipe,I tried making Sushi,PrimeStudio,trending,Neutral piano,12,18,7757,284,20,22,31,Web,16,Food,13,Medium,596.69,16,0.002578,0.002836,0.003996,16.705882,Friday,Afternoon,SummerBreak,"kitchen, recipe, fast, food",109552.0,Mid,Summer,2025-03-21,2025-03,Street Tacos Taste Test,23,0,13.1,0.728,Desktop,Suggested,1,357,0.036612,0.002063,46.023,Mexico,3,March,21,2025
Youtube,IN,Asia,hi,Fashion,#FYP,Is Sushi worth the hype?,FitnessWithSofia,licensed,Runway loop,12,52,78087,2261,310,164,144,Android,18,Food,3,Short,26029.0,254,0.00397,0.0021,0.001844,8.866667,Friday,Evening,SummerBreak,"fast, kitchen, food, street food, recipe",116864.6,Mid,Summer,2025-03-21,2025-03,5-Minute Koshari,16,0,36.8,0.708,Samsung,Home,1,2879,0.028955,0.003253,36.869,India,3,March,21,2025
Youtube,KE,Africa,sw,Automotive,#StreetFood,Is Sushi worth the hype?,NextWorks,licensed,Highway synth,12,25,98400,5795,835,610,381,Android,22,Food,30,Evergreen,3280.0,246,0.008486,0.006199,0.003872,23.461538,Friday,Evening,Regular,"kitchen, fast, street food, food, recipe",78592.0,Mid,Fall,2025-03-21,2025-03,Street Sushi Taste Test 🔥,25,1,16.8,0.672,Huawei,Suggested,1,7621,0.058892,0.0025,77.449,Kenya,3,March,21,2025
